time_aest,model,level,segment_number,element_id,cell_number_one_based,cell_x,cell_y,segment_length_m,normal_x,normal_y,tuflow_water_level_m,schism_water_level_m,common_surface_z_m,common_bed_z_m,target_z_m,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_support
2011-05-04 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699411869,0.1706687861,0.1703049865,-3.9542045293,-3.4542045293,0.0589459130,34.2476025983,19.8688693537,2.0187562030,2
2011-05-04 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399281025,0.1428574597,0.1413927811,-3.9542045293,-3.4542045293,-0.0301032306,32.0923619552,19.5653487388,-0.9660837715,2
2011-05-04 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0803258419,0.0845564857,0.0824411638,-3.9542045293,-3.4542045293,-0.0519949912,30.7577804302,19.3779223515,-1.5992505225,2
2011-05-04 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0005412102,0.0070008282,0.0037710192,-3.9542045293,-3.4542045293,-0.0903301235,28.1317485255,19.0197946122,-2.5411443194,2
2011-05-04 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0592968464,-0.0520338938,-0.0556653701,-3.9542045293,-3.4542045293,-0.0661783730,27.6325003093,18.9735880668,-1.8286739126,2
2011-05-04 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1097784042,-0.1037430007,-0.1067607025,-3.9542045293,-3.4542045293,-0.0392481666,29.3474606285,19.2125440233,-1.1518340226,2
2011-05-04 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1397280693,-0.1357302205,-0.1377291449,-3.9542045293,-3.4542045293,-0.0077690446,30.5131374887,19.3667263603,-0.2370579251,2
2011-05-04 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298005581,-0.1274776904,-0.1286391243,-3.9542045293,-3.4542045293,0.0646387371,31.9832752847,19.5597662282,2.0673585220,2
2011-05-04 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0800449848,-0.0801119089,-0.0800784468,-3.9542045293,-3.4542045293,0.1502726843,34.2991546174,19.8866674179,5.1542260329,2
2011-05-04 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0004086494,-0.0009545608,-0.0006816051,-3.9542045293,-3.4542045293,0.1760817835,34.9878773475,19.9944556676,6.1607278433,2
2011-05-04 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0794465542,0.0793182311,0.0793823927,-3.9542045293,-3.4542045293,0.1458364431,34.9997644587,19.9981279736,5.1042411564,2
2011-05-04 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399805546,0.1395035579,0.1397420562,-3.9542045293,-3.4542045293,0.1135735678,34.9999867042,19.9956926578,3.9750733631,2
2011-05-04 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1697261333,0.1696183323,0.1696722328,-3.9542045293,-3.4542045293,0.0764885236,34.9425890278,19.9875362630,2.6727070461,2
2011-05-04 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1697418690,0.1709560455,0.1703489573,-3.9542045293,-3.4542045293,0.0441937395,33.8916650531,19.8353249955,1.4977994154,2
2011-05-04 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1296498775,0.1330646514,0.1313572645,-3.9542045293,-3.4542045293,-0.0434069859,31.9374380057,19.5425951600,-1.3863079198,2
2011-05-04 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0700294971,0.0748929710,0.0724612341,-3.9542045293,-3.4542045293,-0.0568737609,30.3662133622,19.2984400390,-1.7270407580,2
2011-05-04 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0101547241,0.0165090268,0.0133318755,-3.9542045293,-3.4542045293,-0.0659002301,29.1355343180,19.1035850992,-1.9200384160,2
2011-05-04 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0395569801,-0.0337166500,-0.0366368151,-3.9542045293,-3.4542045293,-0.0460083592,29.4240231976,19.1342797356,-1.3537510271,2
2011-05-04 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0796346664,-0.0754150968,-0.0775248816,-3.9542045293,-3.4542045293,-0.0246305250,30.4814762981,19.2809766702,-0.7507747634,2
2011-05-04 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897412300,-0.0869170618,-0.0883291459,-3.9542045293,-3.4542045293,0.0273228429,31.4566406921,19.4179539580,0.8594848517,2
2011-05-04 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0600667000,-0.0586895469,-0.0593781234,-3.9542045293,-3.4542045293,0.0945952672,33.1817762392,19.6735872298,3.1388389880,2
2011-05-04 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0002226830,-0.0007456679,-0.0004841754,-3.9542045293,-3.4542045293,0.1641630949,34.8419810676,19.9550130543,5.7197674455,2
2011-05-04 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0597498417,0.0593811431,0.0595654924,-3.9542045293,-3.4542045293,0.1297058194,34.9951353546,19.9805331006,4.5390727046,2
2011-05-04 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1200382710,0.1193696882,0.1197039796,-3.9542045293,-3.4542045293,0.1152091903,34.9995707201,19.9771213098,4.0322722042,2
2011-05-05 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1500074863,0.1495689781,0.1497882322,-3.9542045293,-3.4542045293,0.0847560807,34.9184269409,19.9531927691,2.9595490110,2
2011-05-05 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1499860287,0.1508583700,0.1504221993,-3.9542045293,-3.4542045293,0.0552275966,34.0170090059,19.7692505411,1.8786776509,2
2011-05-05 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1102797985,0.1129872318,0.1116335152,-3.9542045293,-3.4542045293,-0.0383613973,31.8698516346,19.3308311392,-1.2225720411,2
2011-05-05 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0501053333,0.0548875999,0.0524964666,-3.9542045293,-3.4542045293,-0.0544702915,30.3734078107,19.0305579043,-1.6544483786,2
2011-05-05 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0299060345,-0.0229193318,-0.0264126831,-3.9542045293,-3.4542045293,-0.0940970036,27.6183949117,18.4871355899,-2.5988082065,2
2011-05-05 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0893552303,-0.0822384450,-0.0857968377,-3.9542045293,-3.4542045293,-0.0652006543,27.5441770706,18.4973243649,-1.7958983661,2
2011-05-05 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1398336887,-0.1337170110,-0.1367753499,-3.9542045293,-3.4542045293,-0.0389683213,29.1974878651,18.8293290337,-1.1377770868,2
2011-05-05 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1497046947,-0.1463335408,-0.1480191178,-3.9542045293,-3.4542045293,0.0178276430,30.8595381719,19.1561534234,0.5501528284,2
2011-05-05 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298832893,-0.1281840868,-0.1290336881,-3.9542045293,-3.4542045293,0.0805364831,32.6520910242,19.5049084698,2.6296845760,2
2011-05-05 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0801706314,-0.0806006249,-0.0803856281,-3.9542045293,-3.4542045293,0.1616615868,34.6704679847,19.9232918482,5.6048828704,2
2011-05-05 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0003354549,-0.0009288485,-0.0006321517,-3.9542045293,-3.4542045293,0.1706063208,34.9951997061,19.9967866067,5.9704022684,2
2011-05-05 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0795228481,0.0793513613,0.0794371047,-3.9542045293,-3.4542045293,0.1396362483,34.9998906537,20.0012275073,4.8872534227,2
2011-05-05 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1397545338,0.1395126175,0.1396335757,-3.9542045293,-3.4542045293,0.1040735520,34.9999905030,20.0039075242,3.6425733321,2
2011-05-05 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699392796,0.1697246364,0.1698319580,-3.9542045293,-3.4542045293,0.0724370825,34.8773934368,19.9802799887,2.5264166250,2
2011-05-05 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699516773,0.1710813681,0.1705165227,-3.9542045293,-3.4542045293,0.0311099798,33.6826658874,19.7372269874,1.0478670542,2
2011-05-05 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1196997166,0.1232128391,0.1214562778,-3.9542045293,-3.4542045293,-0.0530631915,31.7458173251,19.3295547747,-1.6845343846,2
2011-05-05 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0501887798,0.0553045852,0.0527466825,-3.9542045293,-3.4542045293,-0.0763630567,29.4407212976,18.8395754844,-2.2481834698,2
2011-05-05 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0097913742,-0.0029711537,-0.0063812639,-3.9542045293,-3.4542045293,-0.0783641391,28.0639214040,18.5355941378,-2.1992050414,2
2011-05-05 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0600318909,-0.0536623569,-0.0568471239,-3.9542045293,-3.4542045293,-0.0455992585,29.1515994926,18.7396458022,-1.3292913197,2
2011-05-05 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897028446,-0.0857660543,-0.0877344495,-3.9542045293,-3.4542045293,-0.0147302096,30.6242389798,19.0341687405,-0.4511014582,2
2011-05-05 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0798013210,-0.0774495618,-0.0786254414,-3.9542045293,-3.4542045293,0.0516785167,32.0063203967,19.3186338345,1.6540391634,2
2011-05-05 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0401206017,-0.0395494331,-0.0398350174,-3.9542045293,-3.4542045293,0.1166950711,33.9226998637,19.7275135585,3.9586118709,2
2011-05-05 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0299551487,0.0292057116,0.0295804301,-3.9542045293,-3.4542045293,0.1638360163,34.9591232340,19.9736469742,5.7275634829,2
2011-05-05 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0898511410,0.0894313141,0.0896412275,-3.9542045293,-3.4542045293,0.1195690373,34.9981620025,19.9779019085,4.1846965396,2
2011-05-06 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1497037411,0.1493612609,0.1495325010,-3.9542045293,-3.4542045293,0.1176294772,34.9998119596,19.9752495963,4.1170095816,2
2011-05-06 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1798479557,0.1795411414,0.1796945485,-3.9542045293,-3.4542045293,0.0868953143,34.9293525598,19.9497186212,3.0351970678,2
2011-05-06 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699736118,0.1711505708,0.1705620913,-3.9542045293,-3.4542045293,0.0320147869,33.5711490885,19.5812583816,1.0747731832,2
2011-05-06 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1103813648,0.1135897232,0.1119855440,-3.9542045293,-3.4542045293,-0.0575192806,31.1499860178,18.9303727498,-1.7917247877,2
2011-05-06 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0404670238,0.0458213426,0.0431441832,-3.9542045293,-3.4542045293,-0.0768589981,28.8994624790,18.3420542025,-2.2211837318,2
2011-05-06 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0495376587,-0.0425800238,-0.0460588413,-3.9542045293,-3.4542045293,-0.1214453528,25.3182583635,17.4592030536,-3.0747848201,2
2011-05-06 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1194143295,-0.1115426691,-0.1154784993,-3.9542045293,-3.4542045293,-0.0942987644,24.8969440282,17.3782818815,-2.3477510599,2
2011-05-06 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1596348286,-0.1536233048,-0.1566290667,-3.9542045293,-3.4542045293,-0.0284921875,28.8352293176,18.3924480583,-0.8215787589,2
2011-05-06 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1697266102,-0.1665056547,-0.1681161324,-3.9542045293,-3.4542045293,0.0239208558,30.8729468455,18.9166545209,0.7385073088,2
2011-05-06 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298198700,-0.1287569290,-0.1292883995,-3.9542045293,-3.4542045293,0.1074087441,33.0921291578,19.4899013978,3.5543840310,2
2011-05-06 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0499618053,-0.0509963685,-0.0504790869,-3.9542045293,-3.4542045293,0.1859055101,34.9119135991,19.9746993559,6.4903171062,2
2011-05-06 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0298638344,0.0291879871,0.0295259107,-3.9542045293,-3.4542045293,0.1617539860,34.9987964651,20.0018348312,5.6611948324,2
2011-05-06 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1200945377,0.1193253994,0.1197099686,-3.9542045293,-3.4542045293,0.1441171799,34.9999677102,20.0033683266,5.0440966447,2
2011-05-06 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1797196865,0.1795394123,0.1796295494,-3.9542045293,-3.4542045293,0.1076655027,34.9999981006,20.0029191637,3.7682923900,2
2011-05-06 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1998403072,0.1998607687,0.1998505380,-3.9542045293,-3.4542045293,0.0636457793,34.8153177378,19.9508280859,2.2158480290,2
2011-05-06 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1799905300,0.1819820754,0.1809863027,-3.9542045293,-3.4542045293,-0.0213442199,32.7282295949,19.3731420186,-0.6985585298,2
2011-05-06 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1204297543,0.1238398212,0.1221347877,-3.9542045293,-3.4542045293,-0.0619370246,31.0493950192,18.8827808576,-1.9231071433,2
2011-05-06 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0506732464,0.0557190261,0.0531961362,-3.9542045293,-3.4542045293,-0.0793416353,28.7459432291,18.2184478273,-2.2807501443,2
2011-05-06 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0094199181,-0.0027376313,-0.0060787747,-3.9542045293,-3.4542045293,-0.0763269390,27.7863624891,17.9303648540,-2.1208479951,2
2011-05-06 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697667599,-0.0630154114,-0.0663910857,-3.9542045293,-3.4542045293,-0.0564186960,28.4325172401,18.0960593442,-1.6041255463,2
2011-05-06 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0997235775,-0.0953613255,-0.0975424515,-3.9542045293,-3.4542045293,-0.0155920974,30.2122609250,18.5967309474,-0.4710725151,2
2011-05-06 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0797312260,-0.0775337788,-0.0786325024,-3.9542045293,-3.4542045293,0.0629251189,32.0740145397,19.1244426984,2.0182611776,2
2011-05-06 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0201153755,-0.0202896687,-0.0202025221,-3.9542045293,-3.4542045293,0.1550153523,34.3889048443,19.7962309963,5.3308081996,2
2011-05-06 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0499250889,0.0492543097,0.0495896993,-3.9542045293,-3.4542045293,0.1515390220,34.9847030013,19.9785104174,5.3015476787,2
2011-05-07 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1297729015,0.1292858532,0.1295293774,-3.9542045293,-3.4542045293,0.1417260508,34.9994586397,19.9813506444,4.9603350537,2
2011-05-01 01:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0214861631,-0.0185670340,-0.0200265986,-1.7694287714,-0.5200265986,-0.1107739653,15.6940875265,19.9180071143,-1.7384963069,3
2011-05-01 02:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0720093250,-0.0693796657,-0.0706944954,-1.7694287714,-0.5706944954,-0.0808569849,11.3046546184,19.8505135887,-0.9140602882,3
2011-05-01 03:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1009180546,-0.0997873350,-0.1003526948,-1.7694287714,-0.6003526948,-0.0442370259,10.4275520248,19.7792490776,-0.4612838889,3
2011-05-01 04:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.1114475727,-0.1014612285,-0.1064544006,-1.7694287714,-0.6064544006,-0.2961757732,12.3551308587,19.8087896246,-3.6592904347,3
2011-05-01 05:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0905361176,-0.0828738808,-0.0867049992,-1.7694287714,-0.5867049992,-0.2411795432,19.4760542634,19.8378539363,-4.6972258702,3
2011-05-01 06:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,-0.0306510925,-0.0231742355,-0.0269126640,-1.7694287714,-0.5269126640,-0.2298618854,21.4296578031,19.8326465344,-4.9258615459,3
2011-05-01 07:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0291899443,0.0356631318,0.0324265380,-1.7694287714,-0.4675734620,-0.1994038320,24.4967699633,19.8417244713,-4.8847498034,3
2011-05-01 08:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.0892794132,0.0945764753,0.0919279443,-1.7694287714,-0.4080720557,-0.1668416022,26.9842322087,19.8476352775,-4.5020925348,3
2011-05-01 09:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1292392015,0.1351972822,0.1322182419,-1.7694287714,-0.3677817581,-0.1840562903,26.3892698520,19.8258234919,-4.8571111133,3
2011-05-01 10:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1393595934,0.1466308114,0.1429952024,-1.7694287714,-0.3570047976,-0.2275081824,24.3622863005,19.8260797421,-5.5426194761,3
2011-05-01 11:00:00,SCHISM,Surface,1,1362,1362,159.0756337406,-31.3580910955,75.5267870596,0.4146341082,-0.9099882177,0.1294111013,0.1371844498,0.1332977756,-1.7694287714,-0.3667022244,-0.2398009572,22.9529298950,19.8170403166,-5.5041345596,3
